County,Year,TotalOverdose,TotalDeath,State,POP,OverdoseProp,PolicyState,Post
Kent County,2015,94,4717,Michigan,637164,0.00014752873671456643,False,False
Kent County,2003,22,1746,Rhode Island,170641,0.00012892563920745894,False,False
Kent County,2004,19,1692,Rhode Island,170539,0.0001114114659989797,False,False
Kent County,2005,21,1758,Rhode Island,169815,0.00012366398728027558,False,False
Kent County,2006,17,1732,Rhode Island,168522,0.00010087703682605238,False,False
Kent County,2007,14,1657,Rhode Island,167515,8.357460525923052e-05,False,False
Kent County,2008,26,1695,Rhode Island,167269,0.00015543824617831158,False,False
Kent County,2009,28,1668,Rhode Island,166766,0.00016789993164074212,False,False
Kent County,2010,22,1721,Rhode Island,166158,0.0001324040973049748,False,False
Kent County,2011,35,1685,Rhode Island,165278,0.0002117644211570808,False,False
Kent County,2012,41,1667,Rhode Island,164627,0.00024904784755841995,False,False
Kent County,2013,44,1750,Rhode Island,164358,0.0002677082953065868,False,False
Kent County,2014,34,1685,Rhode Island,164490,0.0002066994954100553,False,False
Kent County,2015,44,1766,Rhode Island,163747,0.00026870721295657325,False,False
Kenton County,2003,31,1302,Kentucky,152591,0.0002031574601385403,False,False
Kenton County,2004,10,1278,Kentucky,153138,6.530057856312607e-05,False,False
Kenton County,2005,30,1397,Kentucky,153769,0.00019509784156754613,False,False
Kenton County,2006,27,1314,Kentucky,155557,0.00017356981685170066,False,False
Kenton County,2007,18,1293,Kentucky,157240,0.00011447468837445942,False,False
Kenton County,2008,23,1322,Kentucky,158258,0.00014533230547586853,False,False
Kenton County,2009,36,1302,Kentucky,159239,0.00022607527050534103,False,False
Kenton County,2010,63,1361,Kentucky,159720,0.00039444027047332833,False,False
Kenton County,2011,56,1367,Kentucky,160526,0.00034885314528487597,False,False
Kenton County,2012,52,1385,Kentucky,161704,0.0003215752238658289,False,False
Kenton County,2013,64,1417,Kentucky,163131,0.0003923227344894594,False,False
Kenton County,2014,70,1444,Kentucky,163623,0.0004278127158162361,False,False
Kenton County,2015,112,1579,Kentucky,164478,0.0006809421320784542,False,False
Kern County,2003,97,5491,California,714272,0.00013580260741006227,False,False
Kern County,2004,90,5250,California,736296,0.00012223344959092538,False,False
Kern County,2005,84,5294,California,760726,0.0001104208348340927,False,False
Kern County,2006,108,5377,California,784511,0.00013766537371687586,False,False
Kern County,2007,119,5254,California,803281,0.00014814243085545408,False,False
Kern County,2008,108,5290,California,818327,0.00013197658148881805,False,False
Kern County,2009,129,5253,California,830137,0.00015539603703966935,False,False
Kern County,2010,134,5226,California,839631,0.00015959391685156933,False,False
Kern County,2011,145,5418,California,847970,0.00017099661544630115,False,False
Kern County,2012,151,5379,California,853606,0.00017689660100795917,False,True
Kern County,2013,174,5687,California,862000,0.00020185614849187934,False,True
Kern County,2014,208,5764,California,869176,0.0002393071138641656,False,True
Kern County,2015,211,5779,California,876031,0.00024085905635759465,False,True
Kerr County,2011,10,682,Texas,49641,0.00020144638504462038,True,True
King County,2003,190,11626,Washington,1763440,0.00010774395499705122,True,False
King County,2004,234,11206,Washington,1775297,0.0001318089311253272,True,False
King County,2005,226,11470,Washington,1795268,0.00012588649716922486,True,False
King County,2006,259,11609,Washington,1822967,0.0001420760770765461,True,False
King County,2007,258,11702,Washington,1847986,0.00013961144727286896,True,False
King County,2008,245,11985,Washington,1875020,0.0001306652729037557,True,False
King County,2009,231,11579,Washington,1912012,0.00012081514132756489,True,False
King County,2010,238,11745,Washington,1931249,0.000123236309766374,True,False
King County,2011,236,12085,Washington,1974200,0.00011954209299969608,True,False
King County,2012,261,12289,Washington,2011197,0.00012977346326590583,True,True
King County,2013,276,12460,Washington,2047223,0.00013481677374668026,True,True
King County,2014,293,12634,Washington,2085225,0.0001405124147274275,True,True
King County,2015,285,12717,Washington,2126178,0.000134043339739194,True,True
Kings County,2004,11,756,California,143601,7.660113787508443e-05,False,False
Kings County,2007,16,807,California,150420,0.00010636883393165802,False,False
Kings County,2008,11,757,California,152027,7.235556841876772e-05,False,False
Kings County,2010,11,776,California,152982,7.190388411708567e-05,False,False
Kings County,2011,13,771,California,151868,8.560065319883056e-05,False,False
Kings County,2013,20,827,California,150337,0.00013303444927063862,False,True
Kings County,2014,23,771,California,149495,0.00015385129937456102,False,True
Kings County,2015,12,777,California,150085,7.995469234100676e-05,False,True
Kings County,2003,216,17981,New York,2472999,8.73433430421929e-05,False,False
Kings County,2004,220,17615,New York,2459094,8.946384318777566e-05,False,False
Kings County,2005,213,17346,New York,2445809,8.70877488798185e-05,False,False
Kings County,2006,255,16530,New York,2436132,0.00010467413095842097,False,False
Kings County,2007,211,16404,New York,2441324,8.642851174198918e-05,False,False
Kings County,2008,178,16411,New York,2460361,7.234710678636183e-05,False,False
Kings County,2009,178,15695,New York,2487751,7.155056916869895e-05,False,False
Kings County,2010,175,15834,New York,2504700,6.986864694374576e-05,False,False
Kings County,2011,185,16194,New York,2540817,7.281122568055865e-05,False,False
Kings County,2012,201,15678,New York,2568450,7.825731472288734e-05,False,False
Kings County,2013,188,15954,New York,2587684,7.265183847795945e-05,False,False
Kings County,2014,216,15634,New York,2601513,8.30286068145729e-05,False,False
Kings County,2015,247,15814,New York,2608794,9.467976390623407e-05,False,False
Kitsap County,2003,23,1781,Washington,239758,9.593006281333678e-05,True,False
Kitsap County,2004,16,1765,Washington,241960,6.612663250123987e-05,True,False
Kitsap County,2005,16,1796,Washington,239806,6.672059915098037e-05,True,False
Kitsap County,2006,14,1727,Washington,245054,5.7130265166045036e-05,True,False
Kitsap County,2007,23,1892,Washington,244105,9.422174883759038e-05,True,False
Kitsap County,2008,25,1905,Washington,246912,0.00010125064800414723,True,False
Kitsap County,2009,24,1968,Washington,248800,9.646302250803858e-05,True,False
Kitsap County,2010,19,1956,Washington,251133,7.565712192344295e-05,True,False
Kitsap County,2011,25,1935,Washington,254297,9.831024353413528e-05,True,False
Kitsap County,2012,20,1958,Washington,254339,7.863520734138296e-05,True,True
Kitsap County,2013,16,1982,Washington,252401,6.339119100162043e-05,True,True
Kitsap County,2014,20,2132,Washington,253387,7.893064758649813e-05,True,True
Kitsap County,2015,29,2130,Washington,259232,0.00011186890507344773,True,True
Klamath County,2015,10,757,Oregon,65670,0.00015227653418608191,False,True
Knott County,2006,11,203,Kentucky,16837,0.0006533230385460593,False,False
Knott County,2010,11,190,Kentucky,16346,0.0006729475100942127,False,False
Knott County,2012,11,224,Kentucky,16127,0.0006820859428287964,False,False
Knox County,2008,15,384,Kentucky,31746,0.0004725004725004725,False,False
Knox County,2009,13,410,Kentucky,31920,0.00040726817042606515,False,False
Knox County,2010,10,373,Kentucky,31883,0.0003136467710064925,False,False
Knox County,2011,23,392,Kentucky,31878,0.0007215007215007215,False,False
Knox County,2012,13,350,Kentucky,31494,0.0004127770368959167,False,False
Knox County,2013,10,330,Kentucky,31638,0.0003160756052847841,False,False
Knox County,2015,18,405,Kentucky,31465,0.0005720641983155887,False,False
Knox County,2013,12,564,Ohio,60858,0.00019718032140392388,False,False
Knox County,2003,74,3657,Tennessee,394263,0.0001876919721099875,False,False
Knox County,2004,85,3607,Tennessee,398307,0.00021340322916745124,False,False
Knox County,2005,85,3614,Tennessee,404234,0.00021027424709450467,False,False
Knox County,2006,98,3566,Tennessee,411785,0.00023798827057809293,False,False
Knox County,2007,99,3699,Tennessee,419096,0.00023622272701242676,False,False
Knox County,2008,90,3878,Tennessee,425276,0.00021162727264176676,False,False
Knox County,2009,62,3823,Tennessee,429475,0.00014436230281157227,False,False
Knox County,2010,87,3950,Tennessee,432226,0.00020128358775270346,False,False
Knox County,2011,84,3995,Tennessee,436776,0.00019231825924501347,False,False
Knox County,2012,93,4106,Tennessee,440791,0.00021098434405421163,False,False
Knox County,2013,92,3986,Tennessee,444314,0.00020706077233668082,False,False
Knox County,2014,119,4458,Tennessee,447903,0.00026568252501099566,False,False
Knox County,2015,139,4309,Tennessee,451297,0.0003080011610979023,False,False
Kootenai County,2006,12,920,Idaho,129510,9.26569376882094e-05,False,False
Kootenai County,2008,13,1089,Idaho,135627,9.585112108945858e-05,False,False
Kootenai County,2009,10,1133,Idaho,137407,7.277649610281864e-05,False,False
Kootenai County,2012,12,1261,Idaho,142084,8.445708172630275e-05,False,False
Kootenai County,2014,10,1311,Idaho,146529,6.824587624292802e-05,False,False
Kootenai County,2015,17,1323,Idaho,149367,0.0001138136268385922,False,False
Kosciusko County,2009,10,619,Indiana,77263,0.00012942805741428628,False,False
Kosciusko County,2012,11,717,Indiana,77603,0.0001417470974060281,False,False
La Crosse County,2010,10,918,Wisconsin,114638,8.723111010310717e-05,False,False
La Crosse County,2013,11,939,Wisconsin,116881,9.41128155987714e-05,False,False
LaSalle County,2004,13,1297,Illinois,112135,0.00011593168948142864,False,False
LaSalle County,2005,21,1348,Illinois,112565,0.000186558877093235,False,False
LaSalle County,2006,18,1305,Illinois,113139,0.00015909633282952827,False,False
LaSalle County,2007,18,1248,Illinois,113794,0.00015818057191064556,False,False
LaSalle County,2008,15,1296,Illinois,114171,0.00013138187455658616,False,False
LaSalle County,2009,21,1202,Illinois,113999,0.00018421214221177377,False,False
LaSalle County,2010,28,1288,Illinois,113924,0.00024577788701239423,False,False
LaSalle County,2011,24,1321,Illinois,113533,0.00021139228242008932,False,False
LaSalle County,2012,21,1308,Illinois,112918,0.00018597566375599993,False,False
LaSalle County,2013,24,1225,Illinois,112430,0.00021346615671973674,False,False
LaSalle County,2014,14,1345,Illinois,111660,0.00012538061973849186,False,False
LaSalle County,2015,25,1342,Illinois,111019,0.00022518667975751899,False,False
Lackawanna County,2003,28,2896,Pennsylvania,211769,0.00013221954110374985,False,False
Lackawanna County,2004,27,2740,Pennsylvania,211861,0.00012744204926815224,False,False
Lackawanna County,2005,21,2834,Pennsylvania,212305,9.891429782624055e-05,False,False
Lackawanna County,2006,26,2707,Pennsylvania,212595,0.0001222982666572591,False,False
Lackawanna County,2007,36,2618,Pennsylvania,213513,0.00016860800044962135,False,False
Lackawanna County,2008,37,2813,Pennsylvania,214044,0.00017286165461307022,False,False
Lackawanna County,2009,38,2626,Pennsylvania,214138,0.00017745565943457024,False,False
Lackawanna County,2010,29,2593,Pennsylvania,214437,0.0001352378554074157,False,False
Lackawanna County,2011,41,2671,Pennsylvania,214361,0.0001912661351645122,False,False
Lackawanna County,2012,49,2745,Pennsylvania,214176,0.0002287838039743015,False,False
Lackawanna County,2013,41,2713,Pennsylvania,213725,0.00019183530237454674,False,False
Lackawanna County,2014,36,2608,Pennsylvania,212829,0.00016914988089029222,False,False
Lackawanna County,2015,58,2714,Pennsylvania,211863,0.0002737618177784701,False,False
Lafayette Parish,2003,24,1467,Louisiana,196710,0.00012200701540338569,False,False
Lafayette Parish,2004,25,1415,Louisiana,199338,0.00012541512406064073,False,False
Lafayette Parish,2005,23,1484,Louisiana,202053,0.00011383151945281684,False,False
Lafayette Parish,2006,35,1526,Louisiana,209424,0.00016712506685002675,False,False
Lafayette Parish,2007,31,1611,Louisiana,211826,0.00014634652969890382,False,False
Lafayette Parish,2008,25,1591,Louisiana,215139,0.00011620394256736342,False,False
Lafayette Parish,2009,26,1549,Louisiana,219466,0.00011846937566639024,False,False
Lafayette Parish,2010,30,1621,Louisiana,221578,0.000135392502865808,False,True
Lafayette Parish,2011,27,1613,Louisiana,224673,0.00012017465383023327,False,True
Lafayette Parish,2012,31,1703,Louisiana,227298,0.00013638483400645849,False,True
Lafayette Parish,2013,26,1641,Louisiana,231471,0.00011232508607989769,False,True
Lafayette Parish,2014,31,1667,Louisiana,235695,0.00013152591272619276,False,True
Lafayette Parish,2015,28,1739,Louisiana,239332,0.0001169922952217004,False,True
Lafourche Parish,2004,10,702,Louisiana,92580,0.00010801468999783971,False,False
Lafourche Parish,2007,12,780,Louisiana,94745,0.00012665576019842736,False,False
Lafourche Parish,2010,19,812,Louisiana,96318,0.00019726323220997113,False,True
Lafourche Parish,2011,14,835,Louisiana,97078,0.00014421393106574094,False,True
Lafourche Parish,2012,12,809,Louisiana,97177,0.00012348601006410983,False,True
Lafourche Parish,2013,14,951,Louisiana,97276,0.00014392039146346477,False,True
Lafourche Parish,2014,25,896,Louisiana,97886,0.00025539913777251086,False,True
Lafourche Parish,2015,12,870,Louisiana,98314,0.0001220578961287304,False,True
Lake County,2005,14,799,California,63811,0.0002193979094513485,False,False
Lake County,2006,15,767,California,64202,0.00023363758138375751,False,False
Lake County,2007,14,803,California,64077,0.0002184871326685082,False,False
Lake County,2008,13,762,California,64392,0.00020188843334575723,False,False
Lake County,2009,21,778,California,64413,0.0003260211447999627,False,False
Lake County,2010,31,758,California,64665,0.00047939379880924764,False,False
Lake County,2011,28,813,California,64251,0.00043579088263217695,False,False
Lake County,2012,19,818,California,63954,0.00029708853238265005,False,True
Lake County,2013,27,830,California,63796,0.00042322402658473884,False,True
Lake County,2014,30,760,California,64044,0.000468427955780401,False,True
Lake County,2015,27,902,California,64260,0.0004201680672268908,False,True
Lake County,2003,17,3091,Florida,241489,7.039658121073837e-05,True,False
Lake County,2004,10,3031,Florida,254625,3.9273441335297004e-05,True,False
Lake County,2005,18,3249,Florida,267587,6.7267841860778e-05,True,False
Lake County,2006,16,3252,Florida,281329,5.687291391929023e-05,True,False
Lake County,2007,20,3130,Florida,289909,6.89871649379633e-05,True,False
Lake County,2008,24,3305,Florida,293654,8.172883733918149e-05,True,False
Lake County,2009,32,3398,Florida,295511,0.0001082870011607013,True,False
Lake County,2010,34,3418,Florida,297052,0.00011445807468052731,True,True
Lake County,2011,38,3372,Florida,300505,0.000126453802765345,True,True
Lake County,2012,26,3358,Florida,303725,8.560375339534118e-05,True,True
Lake County,2013,22,3590,Florida,307973,7.143483357307296e-05,True,True
Lake County,2014,40,3745,Florida,315340,0.0001268472125325046,True,True
Lake County,2015,48,3983,Florida,325154,0.00014762235740602915,True,True
Lake County,2003,37,3869,Illinois,668760,5.532627549494587e-05,False,False
Lake County,2004,45,3869,Illinois,677735,6.639763329324884e-05,False,False
Lake County,2005,51,3865,Illinois,684419,7.451575716045288e-05,False,False
